"DateTime","horizon","TTT","Rad1h","Neff","RR1c","FF","FX1","AT_Load_DayAhead","AT_Load_Actual","DateTimeCET","SummerTime","HoD","DoW","DoY","HoDDST","DoWDST","DoYDST","HU_Load_Actual","DE_Load_Actual","CZ_Load_Actual","SK_Load_Actual","SI_Load_Actual","is_holiday","x_lag_24","x_lag_168"
2022-12-21 09:00:00,1,272.616666666667,120,100,0,1.02666666666667,3.08666666666667,NA,8464.91310884121,2022-12-21 10:00:00,0,9,3,355,10,3,355,5556.45392132828,66738.7053744435,8792.38304834068,3502.34388206947,1787.44717408449,"0",8431.55462492594,8444.79258391819
2022-12-21 10:00:00,2,272.916666666667,210,99.3333333333333,0,1.2,2.74666666666667,NA,8449.17380646609,2022-12-21 11:00:00,0,10,3,355,11,3,355,5626.37817819665,67183.0007417771,8842.31135211322,3548.38894226213,1800.84882247102,"0",8384.74231624493,8445.92827768106
2022-12-21 11:00:00,3,273.55,280,98.3333333333333,0,1.2,2.91666666666667,NA,8391.96288106209,2022-12-21 12:00:00,0,11,3,355,12,3,355,5654.58523748021,67534.3498705739,8894.95277838424,3526.0590813269,1790.98266188512,"0",8355.38063398025,8387.38402575676
2022-12-21 12:00:00,4,273.816666666667,310,93.6666666666667,0,1.2,2.74333333333333,NA,8322.30408538221,2022-12-21 13:00:00,0,12,3,355,13,3,355,5662.48045044804,67274.77117433,8887.36251172131,3492.14252597818,1750.17418867587,"0",8292.17987038787,8323.07726766385
2022-12-21 13:00:00,5,273.883333333333,290,93,0,1.02666666666667,2.57333333333333,NA,8198.80696929144,2022-12-21 14:00:00,0,13,3,355,14,3,355,5629.99458707187,66195.4977955384,8752.82261553797,3454.62606557414,1713.3036716818,"0",8181.13366887285,8193.47246928725
2022-12-21 14:00:00,6,273.983333333333,200,93.3333333333333,0,0.853333333333333,2.40333333333333,NA,8173.40608229421,2022-12-21 15:00:00,0,14,3,355,15,3,355,5708.75317041788,65591.9622211673,8730.63890800326,3434.14251095439,1715.18068750966,"0",8168.52287745405,8183.22307999009
2022-12-21 15:00:00,7,273.916666666667,70,94.3333333333333,0,1.02666666666667,2.40333333333333,NA,8258.81374746431,2022-12-21 16:00:00,0,15,3,355,16,3,355,5808.02635270673,65608.3512898008,8809.85218464574,3516.0387337467,1759.09873767219,"0",8207.27626329151,8269.40783170341
2022-12-21 16:00:00,8,273.816666666667,0,94.3333333333333,0,0.853333333333333,2.40333333333333,NA,8424.14372340758,2022-12-21 17:00:00,0,16,3,355,17,3,355,5861.14148905738,66845.5709686731,8768.5004440565,3517.03806396188,1804.77178869685,"0",8389.51055541617,8428.9332851935
2022-12-21 17:00:00,9,273.816666666667,0,95,0,0.853333333333333,2.57333333333333,NA,8431.38737015468,2022-12-21 18:00:00,0,17,3,355,18,3,355,5848.79858944858,67583.7723365061,8643.37023985046,3498.30264650572,1836.71081967672,"0",8406.62686221702,8420.02770155309
2022-12-21 18:00:00,10,273.816666666667,0,95.3333333333333,0,0.853333333333333,2.57333333333333,NA,8235.36959460186,2022-12-21 19:00:00,0,18,3,355,19,3,355,5802.02866629262,66831.6113321625,8526.41163145567,3451.62863936099,1824.46370292423,"0",8229.81590328645,8215.6360744758
2022-12-21 19:00:00,11,274.016666666667,0,94.6666666666667,0,0.853333333333333,2.57333333333333,NA,7822.71581777623,2022-12-21 20:00:00,0,19,3,355,20,3,355,5636.72713209985,63863.9383819977,8247.93094415638,3333.31930460254,1743.44954782498,"0",7852.57887408903,7794.08662419783
2022-12-21 20:00:00,12,274.15,0,95.3333333333333,0,0.853333333333333,2.57333333333333,NA,7441.37779256164,2022-12-21 21:00:00,0,20,3,355,21,3,355,5423.31783654773,60053.4253683966,7784.53740861174,3157.53018885595,1616.23251573724,"0",7468.21554082249,7406.62463886831
2022-12-21 21:00:00,13,274.316666666667,0,97,0,0.853333333333333,2.74333333333333,NA,7097.50054794494,2022-12-21 22:00:00,0,21,3,355,22,3,355,5144.0354433329,57197.9626256363,7287.24251397065,2975.77457878486,1497.1913408692,"0",7162.6583677614,7058.12022222138
2022-12-21 22:00:00,14,274.383333333333,0,96.6666666666667,0.2,0.853333333333333,2.57333333333333,NA,6715.13814185115,2022-12-21 23:00:00,0,22,3,355,23,3,355,4871.95809085305,53910.3857116269,6882.16658715075,2814.35367255396,1400.13203149915,"0",6776.91671288039,6673.21869934653
2022-12-21 23:00:00,15,274.516666666667,0,95.3333333333333,0,1.02666666666667,2.74333333333333,NA,NA,2022-12-22 00:00:00,0,23,3,355,0,4,356,4568.44473719804,51152.0097194426,6907.27561139542,2679.27328692969,1317.66614920627,"0",NA,NA
